Season,Week,Tm_abb,Day,Date,W/L,OT,H/A,Opp_abb,Tm_score,Opp_score,O_P_Cmp,O_P_Att,O_P_Yds,O_P_TD,O_Int,O_Sk,O_Yds_lost_Sk,O_P_Y/A,O_P_NY/A,O_P_Cmp_pct,O_QBR,O_R_Att,O_R_Yds,O_R_Y/A,O_R_TD,FGM,FGA,XPM,XPA,Pnt,Pnt_Yds,O_3D_Conv,O_3D_Att,O_4D_Conv,O_4D_Att,O_ToP,D_P_Cmp,D_P_Att,D_P_Yds,D_P_TD,D_Int,D_Sk,D_Yds_lost_Sk,D_P_Y/A,D_P_NY/A,D_P_Cmp_pct,D_QBR,D_R_Att,D_R_Yds,D_R_Y/A,D_R_TD,D_3D_Conv,D_3D_Att,D_4D_Conv,D_4D_Att,D_ToP
2019,14,OTI,Sun,December 8,W,N,A,RAI,42,21,21,27,391,3,1,0,0,14.5,14.5,77.8,140.4,32,161,5.0,2,0,1,6,6,2,102,8,11,0,0,29:12,25,34,258,2,0,2,4,7.7,7.2,73.5,114.6,24,97,4.0,1,4,10,0,1,30:48
2019,15,OTI,Sun,December 15,L,N,H,HTX,21,24,22,37,269,2,1,2,10,7.5,6.9,59.5,88.7,28,163,5.8,1,0,1,3,3,3,145,4,10,1,2,28:40,19,27,234,2,2,1,9,9.0,8.4,70.4,90.7,35,140,4.0,1,5,10,0,0,31:20
2019,16,OTI,Sun,December 22,L,N,H,NOR,28,38,17,27,248,3,0,5,24,10.1,7.8,63.0,129.9,26,149,5.7,1,0,0,4,4,7,299,5,13,0,1,28:56,28,40,275,3,0,3,24,7.5,6.4,70.0,114.1,23,102,4.4,2,4,12,0,1,31:04
2019,17,OTI,Sun,December 29,W,N,A,HTX,35,14,14,21,222,2,0,0,0,10.6,10.6,66.7,133.4,39,245,6.3,3,0,0,5,5,4,189,5,10,0,0,28:21,21,36,192,0,1,4,33,6.3,4.8,58.3,61.3,25,109,4.4,2,3,12,2,4,31:39
2020,1,OTI,Mon,September 14,W,N,A,DEN,16,14,29,43,247,2,0,1,2,5.8,5.6,67.4,97.7,34,130,3.8,0,1,4,1,2,4,204,7,16,1,1,32:40,22,33,216,1,0,0,0,6.5,6.5,66.7,95.0,26,107,4.1,1,3,9,0,1,27:20
2020,2,OTI,Sun,September 20,W,N,H,JAX,33,30,18,24,231,4,0,1,8,10.0,9.2,75.0,144.3,34,123,3.6,0,2,2,3,4,3,122,7,11,0,0,26:38,30,45,315,3,2,2,24,7.5,6.7,66.7,90.5,27,165,6.1,1,10,14,1,1,33:22
2020,3,OTI,Sun,September 27,W,N,A,MIN,31,30,23,37,310,0,1,2,11,8.7,7.9,62.2,77.5,34,134,3.9,2,6,6,1,1,3,143,3,13,1,1,31:32,16,27,238,3,2,2,13,9.3,8.2,59.3,94.4,33,226,6.8,1,4,10,0,1,28:28
2020,5,OTI,Tue,October 13,W,N,H,BUF,42,16,21,28,195,3,0,0,0,7.0,7.0,75.0,129.3,34,139,4.1,3,0,0,6,6,3,128,6,10,1,1,27:36,29,46,275,2,2,1,10,6.2,5.9,63.0,75.9,22,95,4.3,0,13,17,0,0,32:24
2020,6,OTI,Sun,October 18,W,Y,H,HTX,42,36,30,41,344,4,1,2,22,8.9,8.0,73.2,120.4,27,263,9.7,2,0,2,4,4,1,54,6,10,0,0,31:50,28,38,320,4,0,2,15,8.8,8.0,73.7,133.7,27,92,3.4,1,7,14,3,3,31:40
2020,7,OTI,Sun,October 25,L,N,H,PIT,24,27,18,31,210,2,0,2,10,7.1,6.4,58.1,100.2,23,82,3.6,1,1,2,3,3,4,242,5,13,0,1,23:23,32,49,268,2,3,0,0,5.5,5.5,65.3,67.4,25,94,3.8,1,13,18,0,0,36:37
2020,8,OTI,Sun,November 1,L,N,A,CIN,20,31,18,30,223,2,1,1,10,7.8,7.2,60.0,91.4,29,218,7.5,1,0,1,2,2,2,72,5,9,1,1,24:03,26,37,249,2,0,0,0,6.7,6.7,70.3,106.7,32,118,3.7,2,10,15,1,1,35:57
2020,9,OTI,Sun,November 8,W,N,H,CHI,24,17,10,21,136,2,0,3,22,7.5,5.7,47.6,100.5,31,92,3.0,0,1,1,3,3,8,404,6,15,0,0,26:06,36,52,319,2,0,3,16,6.4,5.8,69.2,98.2,20,56,2.8,0,2,15,3,4,33:54
2020,10,OTI,Thu,November 12,L,N,H,CLT,17,34,15,27,137,1,0,1,10,5.4,4.9,55.6,81.9,32,157,4.9,1,1,2,2,2,3,64,3,10,0,1,28:42,29,39,297,1,0,1,11,7.9,7.4,74.4,104.3,29,133,4.6,2,4,12,3,5,31:18
2020,11,OTI,Sun,November 22,W,Y,A,RAV,30,24,23,32,250,2,1,2,16,8.3,7.4,71.9,102.3,34,173,5.1,1,3,3,1,1,2,93,5,12,1,1,33:33,17,29,177,1,1,1,9,6.4,5.9,58.6,73.5,33,129,3.9,1,9,15,0,0,31:06
2020,12,OTI,Sun,November 29,W,N,A,CLT,45,26,13,22,220,1,0,1,1,10.0,9.6,59.1,108.1,45,229,5.1,4,1,1,6,6,4,160,5,12,1,1,35:33,24,44,280,2,1,2,15,6.7,6.1,54.5,79.7,21,56,2.7,2,5,13,1,2,24:27
2020,13,OTI,Sun,December 6,L,N,H,CLE,35,41,29,45,369,3,1,3,20,8.6,7.7,64.4,102.9,18,62,3.4,1,0,0,3,3,3,138,2,10,3,4,23:14,26,34,340,4,0,0,0,10.0,10.0,76.5,146.7,36,118,3.3,1,10,16,0,1,36:46
2020,14,OTI,Sun,December 13,W,N,A,JAX,31,10,19,24,205,2,0,1,7,8.8,8.2,79.2,130.0,40,249,6.2,2,1,1,4,4,4,165,3,9,1,2,31:43,31,54,263,1,1,0,0,4.9,4.9,57.4,68.7,15,91,6.1,0,5,14,1,3,28:17
2020,15,OTI,Sun,December 20,W,N,H,DET,46,25,21,27,268,3,0,1,5,10.1,9.6,77.8,145.1,38,195,5.1,3,1,1,5,5,1,47,9,11,0,0,28:22,27,38,307,1,1,0,0,8.1,8.1,71.1,92.8,27,123,4.6,2,7,12,0,1,31:38
2020,16,OTI,Sun,December 27,L,N,A,GNB,14,40,11,26,104,1,2,2,17,4.7,3.7,42.3,34.8,27,156,5.8,1,0,0,2,2,4,174,5,11,0,1,23:23,21,25,214,4,1,1,17,9.2,8.2,84.0,125.2,37,234,6.3,2,4,8,1,2,36:37
2020,17,OTI,Sun,January 3,W,N,A,HTX,41,38,18,27,204,1,0,2,12,8.0,7.0,66.7,101.5,41,288,7.0,4,2,2,5,5,1,46,7,10,0,1,31:04,29,40,361,3,1,4,24,9.6,8.2,72.5,114.7,17,96,5.6,1,5,12,1,1,28:56
2021,1,OTI,Sun,September 12,L,N,H,CRD,13,38,22,36,162,1,1,6,56,6.1,3.9,61.1,69.4,22,86,3.9,1,0,1,1,2,3,151,5,14,1,3,26:39,21,32,280,4,1,2,9,9.0,8.2,65.6,119.8,33,136,4.1,1,7,13,0,0,33:21
