,Season,Week,Team,Day,Date,Unnamed: 3,Unnamed: 4,OT,Unnamed: 6,Opp,Tm,Opp.1,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Y/A,NY/A,Cmp%,Rate,Att.1,Yds.2,Y/A.1,TD.1,FGM,FGA,XPM,XPA,Pnt,Yds.3,3DConv,3DAtt,4DConv,4DAtt,ToP,Week.1,Day.1,Date.1,Unnamed: 3.1,Unnamed: 4.1,OT.1,Unnamed: 6.1,Opp.2,Tm.1,Opp.1.1,Cmp.1,Att.2,Yds.4,TD.2,Int.1,Sk.1,Yds.1.1,Y/A.2,NY/A.1,Cmp%.1,Rate.1,Att.1.1,Yds.2.1,Y/A.1.1,TD.1.1,FGM.1,FGA.1,XPM.1,XPA.1,Pnt.1,Yds.3.1,3DConv.1,3DAtt.1,4DConv.1,4DAtt.1,ToP.1
2514,2014,3,TAM,Thu,September 18,boxscore,L,,@,Atlanta Falcons,14,56,22,36,153,1,1,3,26,5.0,3.9,61.1,68.4,18,64,3.6,0,0,0,2,2,7,307,3,13,1,1,27:21,3,Thu,September 18,boxscore,L,,@,Atlanta Falcons,14,56,24,28,344,3,1,1,6,12.5,11.9,85.7,138.7,36,144,4.0,3,0,1,8,8,2,84,8,11,0,0,32:39
2515,2014,4,TAM,Sun,September 28,boxscore,W,,@,Pittsburgh Steelers,27,24,21,43,287,2,1,1,15,7.0,6.5,48.8,76.4,19,63,3.3,1,2,2,3,3,3,106,7,13,0,1,25:45,4,Sun,September 28,boxscore,W,,@,Pittsburgh Steelers,27,24,30,41,305,3,0,5,26,8.1,6.6,73.2,118.4,27,85,3.1,0,1,2,3,3,4,148,6,14,1,1,34:15
2516,2014,5,TAM,Sun,October 5,boxscore,L,OT,@,New Orleans Saints,31,37,19,32,248,2,1,1,1,7.8,7.5,59.4,91.7,21,66,3.1,1,1,1,4,4,4,162,3,9,0,0,27:04,5,Sun,October 5,boxscore,L,OT,@,New Orleans Saints,31,37,35,57,371,2,3,0,0,6.5,6.5,61.4,70.1,29,140,4.8,2,3,3,2,2,2,97,6,13,0,0,38:32
2517,2014,6,TAM,Sun,October 12,boxscore,L,,,Baltimore Ravens,17,48,24,44,277,2,1,5,37,7.1,5.7,54.5,79.5,18,87,4.8,0,1,2,2,2,5,186,2,12,0,2,27:46,6,Sun,October 12,boxscore,L,,,Baltimore Ravens,17,48,21,28,306,5,0,0,0,10.9,10.9,75.0,149.7,35,169,4.8,1,2,3,6,6,2,119,7,13,0,0,32:14
2518,2014,8,TAM,Sun,October 26,boxscore,L,OT,,Minnesota Vikings,13,19,19,28,159,1,1,5,12,6.1,4.8,67.9,79.3,23,66,2.9,0,2,2,1,1,7,302,1,12,2,2,29:43,8,Sun,October 26,boxscore,L,OT,,Minnesota Vikings,13,19,24,42,235,1,0,1,6,5.7,5.5,57.1,81.0,22,97,4.4,0,2,3,1,1,8,358,6,15,0,0,30:34
2519,2014,9,TAM,Sun,November 2,boxscore,L,,@,Cleveland Browns,17,22,17,33,252,2,2,2,8,7.9,7.2,51.5,71.8,26,113,4.3,0,1,3,2,2,4,121,4,12,0,1,30:32,9,Sun,November 2,boxscore,L,,@,Cleveland Browns,17,22,21,34,274,2,2,4,26,8.8,7.2,61.8,82.2,27,56,2.1,0,3,3,1,1,5,184,5,14,1,2,29:28
2520,2014,10,TAM,Sun,November 9,boxscore,L,,,Atlanta Falcons,17,27,27,43,281,2,2,4,20,7.0,6.0,62.8,77.8,23,92,4.0,0,1,1,2,2,3,91,12,17,0,1,30:12,10,Sun,November 9,boxscore,L,,,Atlanta Falcons,17,27,20,31,212,1,0,1,7,7.1,6.6,64.5,95.1,28,110,3.9,1,4,4,1,1,3,144,6,12,0,0,29:48
2521,2014,11,TAM,Sun,November 16,boxscore,W,,@,Washington Redskins,27,7,15,23,281,2,0,2,7,12.5,11.2,65.2,136.3,21,48,2.3,0,2,2,3,3,4,165,3,10,0,0,25:49,11,Sun,November 16,boxscore,W,,@,Washington Redskins,27,7,23,32,167,1,2,6,40,6.5,4.4,71.9,68.1,31,155,5.0,0,0,2,1,1,4,177,4,13,1,1,34:11
2522,2014,12,TAM,Sun,November 23,boxscore,L,,@,Chicago Bears,13,21,25,48,301,1,2,5,40,7.1,5.7,52.1,61.2,22,66,3.0,0,2,2,1,1,6,243,7,17,0,1,30:10,12,Sun,November 23,boxscore,L,,@,Chicago Bears,13,21,17,27,112,1,0,3,18,4.8,3.7,63.0,84.2,26,92,3.5,2,0,1,3,3,9,367,4,16,0,0,29:50
2523,2014,13,TAM,Sun,November 30,boxscore,L,,,Cincinnati Bengals,13,14,15,29,188,0,1,1,2,6.6,6.3,51.7,57.8,25,75,3.0,1,2,2,1,1,6,249,2,11,0,1,29:23,13,Sun,November 30,boxscore,L,,,Cincinnati Bengals,13,14,20,28,176,1,3,2,11,6.7,5.9,71.4,60.1,28,112,4.0,1,0,0,2,2,6,289,5,11,0,0,30:37
2524,2014,14,TAM,Sun,December 7,boxscore,L,,@,Detroit Lions,17,34,20,39,207,2,2,6,43,6.4,4.6,51.3,62.7,14,26,1.9,0,1,1,2,2,6,255,4,14,0,1,23:25,14,Sun,December 7,boxscore,L,,@,Detroit Lions,17,34,26,34,294,3,0,4,17,9.1,7.7,76.5,131.2,31,113,3.6,1,2,2,4,4,3,155,7,15,0,2,36:35
2525,2014,15,TAM,Sun,December 14,boxscore,L,,@,Carolina Panthers,17,19,13,28,136,1,1,3,18,5.5,4.4,46.4,58.0,23,151,6.6,1,1,1,2,2,5,194,5,12,0,0,22:37,15,Sun,December 14,boxscore,L,,@,Carolina Panthers,17,19,25,40,269,1,0,3,8,6.9,6.3,62.5,90.5,32,123,3.8,0,4,5,1,1,3,99,5,13,0,0,37:23
2526,2014,16,TAM,Sun,December 21,boxscore,L,,,Green Bay Packers,3,20,12,26,93,0,1,7,54,5.7,2.8,46.2,39.4,14,16,1.1,0,1,1,0,0,8,336,4,14,1,1,21:22,16,Sun,December 21,boxscore,L,,,Green Bay Packers,3,20,31,40,310,1,0,1,8,8.0,7.6,77.5,107.3,31,121,3.9,1,2,3,2,2,2,69,6,13,0,1,38:38
2527,2014,17,TAM,Sun,December 28,boxscore,L,,,New Orleans Saints,20,23,14,23,97,1,1,3,18,5.0,3.7,60.9,66.8,39,183,4.7,1,2,2,2,2,4,163,9,17,0,0,32:47,17,Sun,December 28,boxscore,L,,,New Orleans Saints,20,23,24,38,268,1,3,2,13,7.4,6.7,63.2,60.0,23,70,3.0,2,0,0,3,3,3,156,7,14,1,1,27:13
3024,2015,1,TAM,Sun,September 13,boxscore,L,,,Tennessee Titans,14,42,16,33,181,2,2,4,29,6.4,4.9,48.5,60.3,26,92,3.5,0,0,0,2,2,4,188,3,14,2,4,28:30,1,Sun,September 13,boxscore,L,,,Tennessee Titans,14,42,13,15,185,4,0,2,24,13.9,10.9,86.7,157.6,32,124,3.9,1,0,0,6,6,4,189,4,9,0,0,31:30
3025,2015,2,TAM,Sun,September 20,boxscore,W,,@,New Orleans Saints,26,19,14,21,194,1,0,3,13,9.9,8.1,66.7,112.0,35,139,4.0,1,4,5,2,2,3,116,5,14,0,0,28:32,2,Sun,September 20,boxscore,W,,@,New Orleans Saints,26,19,24,38,219,1,1,4,36,6.7,5.2,63.2,76.5,27,104,3.9,2,0,1,1,2,4,175,7,14,1,1,31:28
3026,2015,3,TAM,Sun,September 27,boxscore,L,,@,Houston Texans,9,19,17,36,261,1,1,0,0,7.3,7.3,47.2,69.3,20,57,2.9,0,1,4,0,1,7,312,1,12,0,0,23:44,3,Sun,September 27,boxscore,L,,@,Houston Texans,9,19,24,39,227,1,1,1,1,5.8,5.7,61.5,75.5,46,186,4.0,1,2,3,1,2,6,266,8,18,0,0,36:16
3027,2015,4,TAM,Sun,October 4,boxscore,L,,,Carolina Panthers,23,37,26,43,270,2,4,2,17,6.7,6.0,60.5,55.4,30,141,4.7,1,1,3,2,3,2,82,8,16,2,2,32:10,4,Sun,October 4,boxscore,L,,,Carolina Panthers,23,37,11,22,111,2,0,2,13,5.6,4.6,50.0,95.1,33,133,4.0,0,3,3,4,4,4,154,3,11,0,0,27:50
3028,2015,5,TAM,Sun,October 11,boxscore,W,,,Jacksonville Jaguars,38,31,13,19,186,1,0,2,23,11.0,8.9,68.4,117.4,40,183,4.6,2,3,3,3,3,3,101,5,11,0,0,34:41,5,Sun,October 11,boxscore,W,,,Jacksonville Jaguars,38,31,23,33,270,4,1,6,33,9.2,6.9,69.7,121.2,17,55,3.2,0,1,1,4,4,4,221,2,8,1,1,25:19
3029,2015,7,TAM,Sun,October 25,boxscore,L,,@,Washington Redskins,30,31,21,29,289,2,0,1,8,10.2,9.6,72.4,126.9,30,190,6.3,0,3,3,3,3,2,89,7,12,0,0,31:18,7,Sun,October 25,boxscore,L,,@,Washington Redskins,30,31,33,40,305,3,0,1,12,7.9,7.4,82.5,123.4,19,50,2.6,1,1,1,4,4,4,189,5,11,0,0,28:42
3030,2015,8,TAM,Sun,November 1,boxscore,W,OT,@,Atlanta Falcons,23,20,16,29,173,1,0,2,4,6.1,5.6,55.2,84.4,32,117,3.7,1,3,3,2,2,3,127,6,13,0,1,30:11,8,Sun,November 1,boxscore,W,OT,@,Atlanta Falcons,23,20,37,45,395,2,1,1,2,8.8,8.6,82.2,108.8,27,101,3.7,0,2,2,2,2,0,0,6,12,2,3,39:05
3031,2015,9,TAM,Sun,November 8,boxscore,L,,,New York Giants,18,32,19,36,247,0,0,0,0,6.9,6.9,52.8,74.7,23,136,5.9,1,4,5,0,0,2,85,6,13,0,0,25:05,9,Sun,November 8,boxscore,L,,,New York Giants,18,32,26,40,213,2,2,0,0,5.3,5.3,65.0,74.3,33,114,3.5,0,4,4,2,2,1,64,9,16,0,1,34:55
3032,2015,10,TAM,Sun,November 15,boxscore,W,,,Dallas Cowboys,10,6,22,39,246,0,2,2,18,6.8,6.0,56.4,54.0,26,84,3.2,1,1,2,1,1,4,167,4,11,0,0,29:56,10,Sun,November 15,boxscore,W,,,Dallas Cowboys,10,6,19,29,186,0,1,3,12,6.8,5.8,65.5,69.0,21,42,2.0,0,2,3,0,0,6,252,4,13,0,0,30:04
3033,2015,11,TAM,Sun,November 22,boxscore,W,,@,Philadelphia Eagles,45,17,19,29,238,5,0,1,8,8.5,7.9,65.5,130.5,42,283,6.7,0,1,1,6,6,4,179,10,16,1,1,35:54,11,Sun,November 22,boxscore,W,,@,Philadelphia Eagles,45,17,26,41,247,2,3,3,14,6.4,5.6,63.4,65.8,28,136,4.9,0,1,1,2,2,6,279,7,15,0,0,24:06
3034,2015,12,TAM,Sun,November 29,boxscore,L,,@,Indianapolis Colts,12,25,20,36,212,1,1,5,33,6.8,5.2,55.6,70.6,21,132,6.3,0,2,3,0,1,3,142,6,13,0,1,27:35,12,Sun,November 29,boxscore,L,,@,Indianapolis Colts,12,25,26,42,309,2,0,3,6,7.5,6.9,61.9,100.2,26,27,1.0,0,4,4,1,2,3,156,7,16,0,0,32:25
3035,2015,13,TAM,Sun,December 6,boxscore,W,,,Atlanta Falcons,23,19,18,27,222,1,1,1,5,8.4,7.9,66.7,88.8,37,166,4.5,2,1,1,2,2,3,112,6,11,0,0,31:15,13,Sun,December 6,boxscore,W,,,Atlanta Falcons,23,19,30,45,255,1,1,3,14,6.0,5.3,66.7,79.4,18,64,3.6,0,4,4,1,1,4,193,8,16,0,0,28:45
3036,2015,14,TAM,Sun,December 13,boxscore,L,,,New Orleans Saints,17,24,18,32,176,1,0,1,6,5.7,5.3,56.3,82.3,19,115,6.1,1,1,2,2,2,5,206,4,11,1,1,22:46,14,Sun,December 13,boxscore,L,,,New Orleans Saints,17,24,31,41,301,2,0,2,11,7.6,7.0,75.6,111.9,35,87,2.5,1,1,1,3,3,4,175,12,17,0,0,37:14
3037,2015,15,TAM,Thu,December 17,boxscore,L,,@,St. Louis Rams,23,31,29,50,363,2,1,0,0,7.3,7.3,58.0,85.7,27,146,5.4,0,3,3,2,2,3,122,3,10,0,1,31:20,15,Thu,December 17,boxscore,L,,@,St. Louis Rams,23,31,14,17,221,2,0,2,13,13.8,11.6,82.4,158.0,33,98,3.0,2,1,1,4,4,5,220,2,10,0,0,28:40
3038,2015,16,TAM,Sun,December 27,boxscore,L,,,Chicago Bears,21,26,15,29,285,2,1,1,10,10.2,9.5,51.7,94.8,25,104,4.2,1,0,1,3,3,4,173,2,8,0,0,22:57,16,Sun,December 27,boxscore,L,,,Chicago Bears,21,26,20,27,153,1,0,1,3,5.8,5.5,74.1,99.8,39,174,4.5,1,4,4,2,2,5,177,6,15,0,0,37:03
3039,2015,17,TAM,Sun,January 3,boxscore,L,,@,Carolina Panthers,10,38,29,47,309,0,2,2,16,6.9,6.3,61.7,63.2,22,77,3.5,1,1,1,1,1,4,147,8,16,1,2,28:10,17,Sun,January 3,boxscore,L,,@,Carolina Panthers,10,38,21,26,255,2,0,4,38,11.3,8.5,80.8,133.2,32,111,3.5,3,1,1,5,5,2,76,7,10,0,0,31:50
3536,2016,1,TAM,Sun,September 11,boxscore,W,,@,Atlanta Falcons,31,24,23,32,281,4,1,0,0,8.8,8.8,71.9,125.1,28,90,3.2,0,1,1,4,4,5,247,3,10,0,0,27:37,1,Sun,September 11,boxscore,W,,@,Atlanta Falcons,31,24,27,39,322,2,0,3,12,8.6,7.7,69.2,111.3,22,52,2.4,0,3,3,1,1,5,193,3,13,1,2,32:23
3537,2016,2,TAM,Sun,September 18,boxscore,L,,@,Arizona Cardinals,7,40,27,52,221,1,4,3,22,4.7,4.0,51.9,37.4,21,85,4.0,0,0,1,1,1,6,282,5,13,0,1,30:57,2,Sun,September 18,boxscore,L,,@,Arizona Cardinals,7,40,18,34,311,3,0,1,4,9.3,8.9,52.9,113.7,30,105,3.5,1,2,2,4,5,6,279,6,14,0,0,29:03
3538,2016,3,TAM,Sun,September 25,boxscore,L,,,Los Angeles Rams,32,37,36,58,389,3,1,2,16,7.0,6.5,62.1,91.8,22,83,3.8,1,0,1,2,3,4,191,8,16,2,2,33:36,3,Sun,September 25,boxscore,L,,,Los Angeles Rams,32,37,14,26,183,2,1,1,7,7.3,6.8,53.8,85.9,33,137,4.2,2,1,1,4,4,5,256,6,13,0,0,26:24
3539,2016,4,TAM,Sun,October 2,boxscore,L,,,Denver Broncos,7,27,17,35,143,0,2,5,36,5.1,3.6,48.6,35.8,26,72,2.8,1,0,0,1,1,7,326,5,16,0,1,28:36,4,Sun,October 2,boxscore,L,,,Denver Broncos,7,27,19,31,218,2,0,4,20,7.7,6.2,61.3,104.0,32,89,2.8,1,2,2,3,3,7,330,3,13,0,0,31:24
3540,2016,5,TAM,Mon,October 10,boxscore,W,,@,Carolina Panthers,17,14,18,30,202,1,0,2,17,7.3,6.3,60.0,91.2,37,113,3.1,0,3,5,0,0,5,225,6,15,0,0,34:09,5,Mon,October 10,boxscore,W,,@,Carolina Panthers,17,14,18,28,278,0,2,0,0,9.9,9.9,64.3,67.3,25,136,5.4,2,0,1,2,2,4,177,1,8,1,1,25:51
3541,2016,7,TAM,Sun,October 23,boxscore,W,,@,San Francisco 49ers,34,17,21,30,264,3,1,2,5,9.0,8.3,70.0,116.5,41,249,6.1,1,2,3,4,4,3,117,6,14,0,1,33:49,7,Sun,October 23,boxscore,W,,@,San Francisco 49ers,34,17,16,34,113,1,1,4,30,4.2,3.0,47.1,52.7,28,160,5.7,1,1,1,2,2,6,254,6,15,1,1,26:11
3542,2016,8,TAM,Sun,October 30,boxscore,L,OT,,Oakland Raiders,24,30,16,32,168,2,0,2,12,5.6,4.9,50.0,86.5,27,102,3.8,1,1,1,1,2,8,384,4,13,0,0,29:03,8,Sun,October 30,boxscore,L,OT,,Oakland Raiders,24,30,40,59,498,4,0,2,15,8.7,8.2,67.8,116.3,24,128,5.3,0,1,3,3,3,6,240,7,18,1,1,44:12
3543,2016,9,TAM,Thu,November 3,boxscore,L,,,Atlanta Falcons,28,43,33,48,326,4,0,2,10,7.0,6.5,68.8,115.5,20,70,3.5,0,0,0,2,2,3,143,8,14,1,2,26:32,9,Thu,November 3,boxscore,L,,,Atlanta Falcons,28,43,25,34,325,4,0,2,19,10.1,9.0,73.5,142.4,34,136,4.0,1,3,3,4,4,0,0,6,10,0,0,33:28
3544,2016,10,TAM,Sun,November 13,boxscore,W,,,Chicago Bears,36,10,23,33,280,2,1,4,32,9.5,7.6,69.7,103.1,31,80,2.6,1,2,2,4,4,5,214,8,15,0,0,37:09,10,Sun,November 13,boxscore,W,,,Chicago Bears,36,10,16,30,161,1,2,4,21,6.1,4.7,53.3,52.2,20,122,6.1,0,1,1,1,1,5,218,2,11,0,0,22:51
3545,2016,11,TAM,Sun,November 20,boxscore,W,,@,Kansas City Chiefs,19,17,24,39,326,1,0,1,5,8.5,8.2,61.5,96.7,34,116,3.4,0,4,4,1,1,2,80,11,16,0,0,35:18,11,Sun,November 20,boxscore,W,,@,Kansas City Chiefs,19,17,24,31,261,1,1,0,0,8.4,8.4,77.4,99.0,21,82,3.9,1,1,1,2,2,3,130,4,8,0,0,24:42
3546,2016,12,TAM,Sun,November 27,boxscore,W,,,Seattle Seahawks,14,5,21,28,220,2,1,0,0,7.9,7.9,75.0,106.3,35,118,3.4,0,0,1,2,2,4,160,4,11,0,0,33:39,12,Sun,November 27,boxscore,W,,,Seattle Seahawks,14,5,17,33,118,0,2,6,33,4.6,3.0,51.5,34.7,22,127,5.8,0,1,1,0,0,7,330,1,11,1,1,26:21
3547,2016,13,TAM,Sun,December 4,boxscore,W,,@,San Diego Chargers,28,21,20,30,268,1,1,1,12,9.3,8.6,66.7,92.1,30,81,2.7,1,2,3,2,2,2,108,5,13,1,1,31:41,13,Sun,December 4,boxscore,W,,@,San Diego Chargers,28,21,15,26,211,2,2,2,14,8.7,7.5,57.7,77.6,25,119,4.8,1,0,1,3,3,3,127,4,8,0,0,28:19
3548,2016,14,TAM,Sun,December 11,boxscore,W,,,New Orleans Saints,16,11,16,26,166,0,0,2,18,7.1,5.9,61.5,80.0,35,104,3.0,1,3,3,1,1,4,185,6,13,0,0,33:15,14,Sun,December 11,boxscore,W,,,New Orleans Saints,16,11,25,41,248,0,3,1,9,6.3,5.9,61.0,47.6,16,46,2.9,0,3,3,0,0,4,205,4,13,1,2,26:45
3549,2016,15,TAM,Sun,December 18,boxscore,L,,@,Dallas Cowboys,20,26,17,35,224,2,3,4,23,7.1,5.7,48.6,52.6,20,52,2.6,0,2,2,2,2,4,171,4,12,0,1,23:56,15,Sun,December 18,boxscore,L,,@,Dallas Cowboys,20,26,32,36,264,0,0,3,15,7.8,6.8,88.9,97.2,32,185,5.8,2,4,6,2,2,2,82,5,13,0,0,36:04
3550,2016,16,TAM,Sat,December 24,boxscore,L,,@,New Orleans Saints,24,31,23,35,260,2,2,2,17,7.9,7.0,65.7,83.0,21,89,4.2,1,1,1,3,3,3,153,7,12,0,0,28:24,16,Sat,December 24,boxscore,L,,@,New Orleans Saints,24,31,23,34,294,1,0,2,5,8.8,8.2,67.6,104.3,31,123,4.0,2,3,3,2,2,3,124,5,12,0,0,31:36
