Season,Week,Tm_abb,Day,Date,W/L,OT,H/A,Opp_abb,Tm_score,Opp_score,O_P_Cmp,O_P_Att,O_P_Yds,O_P_TD,O_Int,O_Sk,O_Yds_lost_Sk,O_P_Y/A,O_P_NY/A,O_P_Cmp_pct,O_QBR,O_R_Att,O_R_Yds,O_R_Y/A,O_R_TD,FGM,FGA,XPM,XPA,Pnt,Pnt_Yds,O_3D_Conv,O_3D_Att,O_4D_Conv,O_4D_Att,O_ToP,D_P_Cmp,D_P_Att,D_P_Yds,D_P_TD,D_Int,D_Sk,D_Yds_lost_Sk,D_P_Y/A,D_P_NY/A,D_P_Cmp_pct,D_QBR,D_R_Att,D_R_Yds,D_R_Y/A,D_R_TD,D_3D_Conv,D_3D_Att,D_4D_Conv,D_4D_Att,D_ToP
2022,8,NWE,Sun,October 30,W,N,A,NYJ,22,17,24,35,161,1,1,6,33,5.5,3.9,68.6,76.0,34,127,3.7,0,5,5,1,1,4,163,6,19,1,2,35:34,20,41,336,2,3,2,19,8.7,7.8,48.8,62.7,15,51,3.4,0,5,14,0,1,24:26
2022,9,NWE,Sun,November 6,W,N,H,CLT,26,3,20,30,133,1,0,4,14,4.9,3.9,66.7,87.2,28,70,2.5,0,4,4,2,2,7,271,6,17,0,0,31:06,15,29,43,0,1,9,60,3.6,1.1,51.7,43.3,22,78,3.5,0,0,14,0,2,28:54
2022,11,NWE,Sun,November 20,W,N,H,NYJ,10,3,23,27,198,0,0,6,48,9.1,6.0,85.2,97.2,26,99,3.8,0,1,3,1,1,7,317,4,15,0,1,35:30,9,22,44,0,0,4,33,3.5,1.7,40.9,48.7,23,59,2.6,0,3,14,0,0,24:30
2022,12,NWE,Thu,November 24,L,N,A,MIN,26,33,28,39,364,2,0,3,18,9.8,8.7,71.8,117.9,13,45,3.5,0,4,4,2,2,3,123,3,10,0,1,23:43,31,38,301,3,1,1,9,8.2,7.7,81.6,115.0,27,57,2.1,0,8,15,0,0,36:17
2022,13,NWE,Thu,December 1,L,N,H,BUF,10,24,22,36,182,1,0,1,13,5.4,4.9,61.1,83.3,14,60,4.3,0,1,2,1,1,6,251,3,12,1,1,21:52,22,33,223,2,0,2,0,6.8,6.4,66.7,106.0,37,132,3.6,1,9,15,0,0,38:08
2022,14,NWE,Mon,December 12,W,N,A,CRD,27,13,24,35,225,0,1,1,10,6.7,6.3,68.6,74.1,21,103,4.9,2,2,2,3,3,6,253,3,11,0,0,26:29,28,41,210,0,1,6,45,6.2,4.5,68.3,70.2,22,113,5.1,1,4,14,1,5,33:31
2022,15,NWE,Sun,December 18,L,N,A,RAI,24,30,13,31,112,0,0,0,0,3.6,3.6,41.9,52.1,32,206,6.4,1,3,3,1,1,6,226,2,13,0,0,26:44,20,38,211,3,1,3,20,6.1,5.1,52.6,84.4,23,97,4.2,0,5,14,1,1,33:16
2022,16,NWE,Sat,December 24,L,N,H,CIN,18,22,21,33,224,2,0,4,16,7.3,6.1,63.6,103.6,16,61,3.8,0,0,0,0,2,6,238,6,13,0,1,23:12,40,52,369,3,2,2,6,7.2,6.8,76.9,99.0,24,73,3.0,0,8,16,1,1,36:48
2022,17,NWE,Sun,January 1,W,N,H,MIA,23,21,20,33,173,2,0,3,31,6.2,4.8,60.6,94.6,21,76,3.6,0,1,1,2,3,5,212,5,13,0,1,26:12,24,40,247,2,2,2,18,6.6,5.9,60.0,73.6,27,86,3.2,1,4,14,2,3,33:48
2022,18,NWE,Sun,January 8,L,N,A,BUF,23,35,26,40,234,3,3,1,9,6.1,5.7,65.0,74.4,23,107,4.7,0,1,1,2,2,4,161,4,13,2,2,32:37,19,31,237,3,1,2,17,8.2,7.2,61.3,103.8,25,90,3.6,0,7,12,0,0,27:23
