,Season,Week,Team,Day,Date,Unnamed: 3,Unnamed: 4,OT,Unnamed: 6,Opp,Tm,Opp.1,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Y/A,NY/A,Cmp%,Rate,Att.1,Yds.2,Y/A.1,TD.1,FGM,FGA,XPM,XPA,Pnt,Yds.3,3DConv,3DAtt,4DConv,4DAtt,ToP,Week.1,Day.1,Date.1,Unnamed: 3.1,Unnamed: 4.1,OT.1,Unnamed: 6.1,Opp.2,Tm.1,Opp.1.1,Cmp.1,Att.2,Yds.4,TD.2,Int.1,Sk.1,Yds.1.1,Y/A.2,NY/A.1,Cmp%.1,Rate.1,Att.1.1,Yds.2.1,Y/A.1.1,TD.1.1,FGM.1,FGA.1,XPM.1,XPA.1,Pnt.1,Yds.3.1,3DConv.1,3DAtt.1,4DConv.1,4DAtt.1,ToP.1
2066,2014,3,ATL,Thu,September 18,boxscore,W,,,Tampa Bay Buccaneers,56,14,24,28,344,3,1,1,6,12.5,11.9,85.7,138.7,36,144,4.0,3,0,1,8,8,2,84,8,11,0,0,32:39,3,Thu,September 18,boxscore,W,,,Tampa Bay Buccaneers,56,14,22,36,153,1,1,3,26,5.0,3.9,61.1,68.4,18,64,3.6,0,0,0,2,2,7,307,3,13,1,1,27:21
2067,2014,4,ATL,Sun,September 28,boxscore,L,,@,Minnesota Vikings,28,41,25,41,288,3,2,1,10,7.3,6.9,61.0,86.2,22,123,5.6,1,0,0,4,4,5,250,10,15,0,0,27:08,4,Sun,September 28,boxscore,L,,@,Minnesota Vikings,28,41,19,30,317,0,0,0,0,10.6,10.6,63.3,98.9,44,241,5.5,4,4,5,3,3,2,86,6,13,1,1,32:52
2068,2014,5,ATL,Sun,October 5,boxscore,L,,@,New York Giants,20,30,29,45,307,1,1,1,9,7.0,6.7,64.4,82.4,21,90,4.3,1,2,2,2,2,5,163,2,13,1,2,28:19,5,Sun,October 5,boxscore,L,,@,New York Giants,20,30,19,30,193,2,0,1,7,6.7,6.2,63.3,103.9,34,124,3.6,1,3,3,3,3,3,173,9,15,0,0,31:41
2069,2014,6,ATL,Sun,October 12,boxscore,L,,,Chicago Bears,13,27,19,37,245,1,1,4,26,7.3,6.0,51.4,70.2,13,42,3.2,0,2,2,1,1,5,218,4,13,0,2,23:45,6,Sun,October 12,boxscore,L,,,Chicago Bears,13,27,26,38,375,1,0,2,6,10.0,9.4,68.4,109.0,29,103,3.6,2,2,2,1,2,5,201,7,15,0,0,36:15
2070,2014,7,ATL,Sun,October 19,boxscore,L,,@,Baltimore Ravens,7,29,29,44,186,1,0,5,42,5.2,3.8,65.9,82.2,16,68,4.3,0,0,1,1,1,5,239,4,15,1,3,26:47,7,Sun,October 19,boxscore,L,,@,Baltimore Ravens,7,29,16,25,248,2,2,1,10,10.3,9.5,64.0,90.1,36,123,3.4,1,2,2,3,3,4,157,4,11,1,1,33:13
2071,2014,8,ATL,Sun,October 26,boxscore,L,,,Detroit Lions,21,22,20,27,213,2,1,2,15,8.4,7.3,74.1,105.9,26,78,3.0,1,0,0,3,3,4,153,4,8,0,0,29:05,8,Sun,October 26,boxscore,L,,,Detroit Lions,21,22,24,47,325,2,1,0,0,6.9,6.9,51.1,78.8,23,60,2.6,0,3,3,1,1,3,124,8,15,0,0,30:55
2072,2014,10,ATL,Sun,November 9,boxscore,W,,@,Tampa Bay Buccaneers,27,17,20,31,212,1,0,1,7,7.1,6.6,64.5,95.1,28,110,3.9,1,4,4,1,1,3,144,6,12,0,0,29:48,10,Sun,November 9,boxscore,W,,@,Tampa Bay Buccaneers,27,17,27,43,281,2,2,4,20,7.0,6.0,62.8,77.8,23,92,4.0,0,1,1,2,2,3,91,12,17,0,1,30:12
2073,2014,11,ATL,Sun,November 16,boxscore,W,,@,Carolina Panthers,19,17,31,45,260,1,0,2,8,6.0,5.5,68.9,91.0,27,86,3.2,0,4,4,1,1,7,344,5,15,0,0,31:58,11,Sun,November 16,boxscore,W,,@,Carolina Panthers,19,17,23,37,285,2,2,2,7,7.9,7.3,62.2,81.5,25,106,4.2,0,1,3,2,2,6,214,3,13,0,0,28:02
2074,2014,12,ATL,Sun,November 23,boxscore,L,,,Cleveland Browns,24,26,27,43,252,2,1,3,21,6.3,5.5,62.8,84.6,23,63,2.7,1,1,1,3,3,4,178,9,16,0,0,29:23,12,Sun,November 23,boxscore,L,,,Cleveland Browns,24,26,23,41,313,0,3,1,9,7.9,7.5,56.1,50.2,29,162,5.6,2,4,5,2,2,1,41,4,10,0,0,30:37
2075,2014,13,ATL,Sun,November 30,boxscore,W,,,Arizona Cardinals,29,18,30,41,358,2,1,1,3,8.8,8.5,73.2,105.5,34,142,4.2,0,5,5,2,2,3,159,7,16,1,1,37:03,13,Sun,November 30,boxscore,W,,,Arizona Cardinals,29,18,24,39,294,1,2,0,0,7.5,7.5,61.5,72.0,11,35,3.2,0,1,1,1,1,5,242,1,7,0,0,22:57
2076,2014,14,ATL,Mon,December 8,boxscore,L,,@,Green Bay Packers,37,43,24,39,374,4,1,1,1,9.6,9.4,61.5,116.8,24,91,3.8,1,1,2,4,4,2,97,5,11,3,3,26:59,14,Mon,December 8,boxscore,L,,@,Green Bay Packers,37,43,24,36,323,3,0,1,4,9.1,8.7,66.7,122.8,30,179,6.0,2,3,3,4,5,1,31,7,12,0,1,33:01
2077,2014,15,ATL,Sun,December 14,boxscore,L,,,Pittsburgh Steelers,20,27,26,37,310,2,1,0,0,8.4,8.4,70.3,102.3,20,97,4.9,0,2,2,2,2,3,144,6,11,0,0,29:17,15,Sun,December 14,boxscore,L,,,Pittsburgh Steelers,20,27,27,35,353,0,0,1,7,10.3,9.8,77.1,108.4,22,45,2.0,2,2,2,3,3,3,129,6,11,0,0,30:43
2078,2014,16,ATL,Sun,December 21,boxscore,W,,@,New Orleans Saints,30,14,30,40,322,1,0,0,0,8.1,8.1,75.0,106.5,22,81,3.7,1,3,3,3,3,5,221,7,15,0,0,32:09,16,Sun,December 21,boxscore,W,,@,New Orleans Saints,30,14,30,47,271,1,2,5,42,6.7,5.2,63.8,68.7,18,57,3.2,1,0,0,2,2,4,200,7,14,1,2,27:51
2079,2014,17,ATL,Sun,December 28,boxscore,L,,,Carolina Panthers,3,34,29,47,225,0,2,6,35,5.5,4.2,61.7,55.7,16,63,3.9,0,1,1,0,0,5,246,7,16,1,3,28:47,17,Sun,December 28,boxscore,L,,,Carolina Panthers,3,34,10,16,112,1,0,1,2,7.1,6.6,62.5,104.2,35,194,5.5,1,2,2,4,4,3,145,4,10,0,1,31:13
2576,2015,1,ATL,Mon,September 14,boxscore,W,,,Philadelphia Eagles,26,24,23,34,290,2,2,1,8,8.8,8.3,67.6,89.1,35,105,3.0,0,4,4,2,2,4,231,4,14,0,0,35:27,1,Mon,September 14,boxscore,W,,,Philadelphia Eagles,26,24,36,52,336,1,2,0,0,6.5,6.5,69.2,77.1,16,63,3.9,2,1,2,3,3,5,226,3,12,1,1,24:33
2577,2015,2,ATL,Sun,September 20,boxscore,W,,@,New York Giants,24,20,30,46,346,1,0,2,17,7.9,7.2,65.2,95.0,22,56,2.5,2,1,1,3,3,5,273,11,17,0,0,31:35,2,Sun,September 20,boxscore,W,,@,New York Giants,24,20,27,40,291,2,0,2,1,7.3,6.9,67.5,105.3,23,97,4.2,0,2,2,2,2,4,164,10,17,0,1,28:25
2578,2015,3,ATL,Sun,September 27,boxscore,W,,@,Dallas Cowboys,39,28,24,36,280,2,0,1,5,7.9,7.6,66.7,108.6,32,158,4.9,3,1,1,4,4,4,205,9,14,0,0,34:13,3,Sun,September 27,boxscore,W,,@,Dallas Cowboys,39,28,22,26,220,0,1,2,12,8.9,7.9,84.6,85.9,21,127,6.0,4,0,0,4,4,4,159,1,6,0,1,25:47
2579,2015,4,ATL,Sun,October 4,boxscore,W,,,Houston Texans,48,21,19,27,243,1,0,2,13,9.5,8.4,70.4,110.6,35,135,3.9,4,0,0,6,6,6,286,9,16,1,1,35:52,4,Sun,October 4,boxscore,W,,,Houston Texans,48,21,29,57,374,2,1,1,8,6.7,6.4,50.9,76.2,17,54,3.2,1,0,1,3,3,4,194,7,15,0,2,24:08
2580,2015,5,ATL,Sun,October 11,boxscore,W,OT,,Washington Redskins,25,19,24,42,242,0,2,3,12,6.0,5.4,57.1,53.9,32,176,5.5,1,2,4,1,1,1,51,6,15,3,3,34:56,5,Sun,October 11,boxscore,W,OT,,Washington Redskins,25,19,21,32,219,1,2,1,0,6.8,6.6,65.6,69.7,24,51,2.1,1,2,3,1,1,4,201,4,12,1,1,27:49
2581,2015,6,ATL,Thu,October 15,boxscore,L,,@,New Orleans Saints,21,31,30,44,263,2,0,5,32,6.7,5.4,68.2,99.0,21,150,7.1,1,0,0,3,3,4,124,3,12,3,4,27:30,6,Thu,October 15,boxscore,L,,@,New Orleans Saints,21,31,30,39,304,1,0,1,8,8.0,7.6,76.9,107.2,32,81,2.5,2,1,3,4,4,4,175,8,16,1,1,32:30
2582,2015,7,ATL,Sun,October 25,boxscore,W,,@,Tennessee Titans,10,7,22,38,251,1,2,0,0,6.6,6.6,57.9,64.7,31,127,4.1,0,1,2,1,1,4,174,5,14,0,2,34:45,7,Sun,October 25,boxscore,W,,@,Tennessee Titans,10,7,22,35,179,1,2,1,8,5.3,5.0,62.9,61.5,16,77,4.8,0,0,0,1,1,7,305,1,9,0,1,25:15
2583,2015,8,ATL,Sun,November 1,boxscore,L,OT,,Tampa Bay Buccaneers,20,23,37,45,395,2,1,1,2,8.8,8.6,82.2,108.8,27,101,3.7,0,2,2,2,2,0,0,6,12,2,3,39:05,8,Sun,November 1,boxscore,L,OT,,Tampa Bay Buccaneers,20,23,16,29,173,1,0,2,4,6.1,5.6,55.2,84.4,32,117,3.7,1,3,3,2,2,3,127,6,13,0,1,30:11
2584,2015,9,ATL,Sun,November 8,boxscore,L,,@,San Francisco 49ers,16,17,30,45,285,1,0,2,18,6.7,6.1,66.7,91.4,14,17,1.2,0,3,3,1,1,7,304,5,15,0,0,32:08,9,Sun,November 8,boxscore,L,,@,San Francisco 49ers,16,17,15,26,185,2,2,0,0,7.1,7.1,57.7,73.4,38,133,3.5,0,1,1,2,2,5,241,6,15,2,2,27:52
2585,2015,11,ATL,Sun,November 22,boxscore,L,,,Indianapolis Colts,21,24,25,46,275,3,3,1,5,6.1,5.9,54.3,66.8,24,100,4.2,0,0,1,3,3,5,253,8,16,0,1,27:21,11,Sun,November 22,boxscore,L,,,Indianapolis Colts,21,24,23,32,202,2,2,2,11,6.7,5.9,71.9,83.1,27,74,2.7,0,1,1,3,3,5,260,7,14,0,0,32:39
2586,2015,12,ATL,Sun,November 29,boxscore,L,,,Minnesota Vikings,10,20,22,31,210,1,2,2,20,7.4,6.4,71.0,73.3,24,116,4.8,0,1,1,1,1,2,98,5,11,0,1,26:32,12,Sun,November 29,boxscore,L,,,Minnesota Vikings,10,20,20,28,174,0,1,0,0,6.2,6.2,71.4,72.6,39,191,4.9,2,2,3,2,2,2,95,7,12,0,0,33:28
2587,2015,13,ATL,Sun,December 6,boxscore,L,,@,Tampa Bay Buccaneers,19,23,30,45,255,1,1,3,14,6.0,5.3,66.7,79.4,18,64,3.6,0,4,4,1,1,4,193,8,16,0,0,28:45,13,Sun,December 6,boxscore,L,,@,Tampa Bay Buccaneers,19,23,18,27,222,1,1,1,5,8.4,7.9,66.7,88.8,37,166,4.5,2,1,1,2,2,3,112,6,11,0,0,31:15
2588,2015,14,ATL,Sun,December 13,boxscore,L,,@,Carolina Panthers,0,38,25,41,176,0,2,5,59,5.7,3.8,61.0,50.5,16,54,3.4,0,0,0,0,0,5,228,4,14,1,4,28:21,14,Sun,December 13,boxscore,L,,@,Carolina Panthers,0,38,19,27,282,3,0,2,19,11.1,9.7,70.4,141.3,32,142,4.4,2,1,1,5,5,4,196,6,12,0,1,31:21
2589,2015,15,ATL,Sun,December 20,boxscore,W,,@,Jacksonville Jaguars,23,17,22,35,245,1,1,1,1,7.0,6.8,62.9,81.2,33,83,2.5,1,3,3,2,2,5,216,7,14,0,0,34:33,15,Sun,December 20,boxscore,W,,@,Jacksonville Jaguars,23,17,23,38,285,1,1,2,12,7.8,7.1,60.5,81.6,20,85,4.3,1,1,1,2,2,6,254,0,8,0,1,25:27
2590,2015,16,ATL,Sun,December 27,boxscore,W,,,Carolina Panthers,20,13,23,30,296,1,0,2,10,10.2,9.3,76.7,118.2,30,77,2.6,1,2,3,2,2,1,25,9,15,0,0,35:38,16,Sun,December 27,boxscore,W,,,Carolina Panthers,20,13,17,30,113,0,0,2,29,4.7,3.5,56.7,65.0,20,155,7.8,1,2,2,1,1,3,130,4,10,0,1,24:22
2591,2015,17,ATL,Sun,January 3,boxscore,L,,,New Orleans Saints,17,20,24,36,327,2,1,1,7,9.3,8.8,66.7,102.4,26,87,3.3,0,1,2,2,2,2,74,8,12,0,0,30:26,17,Sun,January 3,boxscore,L,,,New Orleans Saints,17,20,32,43,323,1,0,0,0,7.5,7.5,74.4,103.1,22,67,3.0,1,2,2,2,2,2,105,6,10,0,1,29:34
3088,2016,1,ATL,Sun,September 11,boxscore,L,,,Tampa Bay Buccaneers,24,31,27,39,322,2,0,3,12,8.6,7.7,69.2,111.3,22,52,2.4,0,3,3,1,1,5,193,3,13,1,2,32:23,1,Sun,September 11,boxscore,L,,,Tampa Bay Buccaneers,24,31,23,32,281,4,1,0,0,8.8,8.8,71.9,125.1,28,90,3.2,0,1,1,4,4,5,247,3,10,0,0,27:37
3089,2016,2,ATL,Sun,September 18,boxscore,W,,@,Oakland Raiders,35,28,26,34,389,3,1,1,7,11.6,11.1,76.5,130.6,29,139,4.8,1,2,2,3,3,3,132,5,10,0,0,27:15,2,Sun,September 18,boxscore,W,,@,Oakland Raiders,35,28,34,45,299,3,0,1,0,6.6,6.5,75.6,115.0,25,155,6.2,1,0,1,4,4,4,211,5,12,1,2,32:45
3090,2016,3,ATL,Mon,September 26,boxscore,W,,@,New Orleans Saints,45,32,20,30,225,2,0,2,15,8.0,7.0,66.7,111.1,31,217,7.0,3,1,1,6,6,2,90,5,11,2,2,27:26,3,Mon,September 26,boxscore,W,,@,New Orleans Saints,45,32,36,54,359,3,1,2,17,7.0,6.4,66.7,96.1,23,115,5.0,1,1,1,3,3,2,83,7,13,1,2,32:34
3091,2016,4,ATL,Sun,October 2,boxscore,W,,,Carolina Panthers,48,33,28,37,481,4,1,3,22,13.6,12.0,75.7,142.0,25,90,3.6,1,2,2,6,6,3,158,8,13,0,0,33:49,4,Sun,October 2,boxscore,W,,,Carolina Panthers,48,33,31,48,329,3,2,1,8,7.0,6.7,64.6,87.9,15,49,3.3,0,1,1,2,2,6,304,7,16,1,1,26:11
3092,2016,5,ATL,Sun,October 9,boxscore,W,,@,Denver Broncos,23,16,15,28,250,1,0,2,17,9.5,8.3,53.6,95.8,32,122,3.8,1,3,3,2,2,3,185,2,12,2,3,28:52,5,Sun,October 9,boxscore,W,,@,Denver Broncos,23,16,23,35,183,1,1,6,40,6.4,4.5,65.7,76.3,24,84,3.5,0,3,3,1,1,6,290,4,16,4,4,31:08
3093,2016,6,ATL,Sun,October 16,boxscore,L,,@,Seattle Seahawks,24,26,27,42,310,3,1,4,25,8.0,6.7,64.3,100.3,18,52,2.9,0,1,1,3,3,4,165,3,11,1,2,29:51,6,Sun,October 16,boxscore,L,,@,Seattle Seahawks,24,26,25,37,261,0,0,1,9,7.3,6.9,67.6,87.8,27,72,2.7,3,2,3,2,3,5,230,5,14,0,0,30:09
3094,2016,7,ATL,Sun,October 23,boxscore,L,OT,,San Diego Chargers,30,33,22,34,256,1,1,3,17,8.0,6.9,64.7,84.9,26,130,5.0,1,3,4,3,3,2,101,6,12,0,1,30:30,7,Sun,October 23,boxscore,L,OT,,San Diego Chargers,30,33,27,45,348,1,1,4,23,8.2,7.1,60.0,82.5,26,78,3.0,2,4,4,3,3,2,91,9,16,1,1,35:29
3095,2016,8,ATL,Sun,October 30,boxscore,W,,,Green Bay Packers,33,32,28,35,277,3,0,2,11,8.2,7.5,80.0,128.2,19,90,4.7,1,2,2,3,3,2,101,4,9,1,1,28:43,8,Sun,October 30,boxscore,W,,,Green Bay Packers,33,32,28,38,223,4,0,3,23,6.5,5.4,73.7,123.0,19,108,5.7,0,1,1,3,3,3,163,6,10,0,1,31:17
3096,2016,9,ATL,Thu,November 3,boxscore,W,,@,Tampa Bay Buccaneers,43,28,25,34,325,4,0,2,19,10.1,9.0,73.5,142.4,34,136,4.0,1,3,3,4,4,0,0,6,10,0,0,33:28,9,Thu,November 3,boxscore,W,,@,Tampa Bay Buccaneers,43,28,33,48,326,4,0,2,10,7.0,6.5,68.8,115.5,20,70,3.5,0,0,0,2,2,3,143,8,14,1,2,26:32
3097,2016,10,ATL,Sun,November 13,boxscore,L,,@,Philadelphia Eagles,15,24,18,33,255,1,1,2,12,8.1,7.3,54.5,77.2,13,48,3.7,0,3,4,0,1,4,162,2,11,0,1,21:50,10,Sun,November 13,boxscore,L,,@,Philadelphia Eagles,15,24,25,36,221,0,0,2,10,6.4,5.8,69.4,85.5,38,208,5.5,2,3,5,1,1,2,86,5,14,0,1,38:10
3098,2016,12,ATL,Sun,November 27,boxscore,W,,,Arizona Cardinals,38,19,26,34,244,2,1,3,25,7.9,6.6,76.5,103.1,30,116,3.9,3,1,1,5,5,2,116,4,9,1,1,34:22,12,Sun,November 27,boxscore,W,,,Arizona Cardinals,38,19,25,45,274,2,1,2,15,6.4,5.8,55.6,79.3,14,58,4.1,0,2,2,1,1,4,166,4,11,1,2,25:38
3099,2016,13,ATL,Sun,December 4,boxscore,L,,,Kansas City Chiefs,28,29,22,34,290,1,1,2,7,8.7,8.1,64.7,89.1,30,128,4.3,2,3,3,1,1,1,46,6,10,0,1,31:52,13,Sun,December 4,boxscore,L,,,Kansas City Chiefs,28,29,21,25,266,1,0,1,4,10.8,10.2,84.0,124.3,22,123,5.6,2,0,0,3,4,3,150,3,10,2,2,28:08
3100,2016,14,ATL,Sun,December 11,boxscore,W,,@,Los Angeles Rams,42,14,18,30,220,3,0,2,17,7.9,6.9,60.0,116.0,25,66,2.6,1,0,0,6,6,8,415,4,13,0,0,27:08,14,Sun,December 11,boxscore,W,,@,Los Angeles Rams,42,14,24,41,208,0,2,3,27,5.7,4.7,58.5,51.7,23,104,4.5,2,0,0,2,2,7,340,6,14,0,0,32:52
3101,2016,15,ATL,Sun,December 18,boxscore,W,,,San Francisco 49ers,41,13,18,24,302,2,0,1,0,12.6,12.1,75.0,144.4,41,248,6.0,3,2,2,5,5,2,67,5,9,0,0,36:01,15,Sun,December 18,boxscore,W,,,San Francisco 49ers,41,13,20,33,165,2,0,2,18,5.5,4.7,60.6,93.6,20,107,5.4,0,0,0,1,2,7,318,6,13,0,0,23:59
3102,2016,16,ATL,Sat,December 24,boxscore,W,,@,Carolina Panthers,33,16,27,33,256,2,0,4,21,8.4,6.9,81.8,119.2,24,152,6.3,1,4,5,3,3,3,127,6,14,0,0,32:45,16,Sat,December 24,boxscore,W,,@,Carolina Panthers,33,16,18,43,183,1,2,2,15,4.6,4.1,41.9,43.1,23,119,5.2,0,3,3,1,1,3,130,4,15,3,4,27:15
3103,2016,17,ATL,Sun,January 1,boxscore,W,,,New Orleans Saints,38,32,27,36,323,4,0,1,8,9.2,8.7,75.0,139.0,22,142,6.5,1,1,1,5,5,4,185,6,11,0,0,29:45,17,Sun,January 1,boxscore,W,,,New Orleans Saints,38,32,29,50,341,2,1,2,9,7.0,6.6,58.0,83.8,23,132,5.7,2,2,2,2,2,4,224,7,16,3,3,30:15
3600,2017,1,ATL,Sun,September 10,boxscore,W,,@,Chicago Bears,23,17,21,30,308,1,0,2,13,10.7,9.6,70.0,114.3,23,64,2.8,1,3,3,2,2,3,178,5,11,0,0,30:34,1,Sun,September 10,boxscore,W,,@,Chicago Bears,23,17,26,40,176,1,0,4,37,5.3,4.0,65.0,82.9,19,125,6.6,1,1,1,2,2,5,244,5,13,1,2,29:26
3601,2017,2,ATL,Sun,September 17,boxscore,W,,,Green Bay Packers,34,23,19,28,223,1,0,3,29,9.0,7.2,67.9,103.7,27,141,5.2,2,2,2,4,4,4,165,5,11,0,0,28:37,2,Sun,September 17,boxscore,W,,,Green Bay Packers,34,23,33,50,308,2,1,3,35,6.9,5.8,66.0,87.7,15,59,3.9,1,1,1,2,2,3,119,5,12,3,3,31:23
3602,2017,3,ATL,Sun,September 24,boxscore,W,,@,Detroit Lions,30,26,24,35,277,2,3,2,17,8.4,7.5,68.6,75.5,28,151,5.4,1,3,3,3,3,2,91,4,9,0,0,32:35,3,Sun,September 24,boxscore,W,,@,Detroit Lions,30,26,25,45,253,1,0,2,11,5.9,5.4,55.6,79.2,19,71,3.7,0,4,4,2,2,5,239,3,13,0,0,27:25
3603,2017,4,ATL,Sun,October 1,boxscore,L,,,Buffalo Bills,17,23,24,42,242,1,2,1,0,5.8,5.6,57.1,61.8,29,147,5.1,1,1,1,2,2,3,120,5,13,1,2,31:15,4,Sun,October 1,boxscore,L,,,Buffalo Bills,17,23,12,20,164,1,0,3,18,9.1,7.1,60.0,102.9,36,117,3.3,0,3,3,2,2,4,189,6,13,0,0,28:45
3604,2017,6,ATL,Sun,October 15,boxscore,L,,,Miami Dolphins,17,20,24,35,239,1,1,2,9,7.1,6.5,68.6,85.3,19,100,5.3,1,1,2,2,2,3,118,6,11,0,1,25:36,6,Sun,October 15,boxscore,L,,,Miami Dolphins,17,20,19,33,151,2,1,0,0,4.6,4.6,57.6,76.7,31,138,4.5,0,2,2,2,2,2,80,5,12,2,3,34:24
3605,2017,7,ATL,Sun,October 22,boxscore,L,,@,New England Patriots,7,23,23,33,223,1,0,1,10,7.1,6.6,69.7,98.4,22,120,5.5,0,0,2,1,1,2,84,2,9,1,3,25:55,7,Sun,October 22,boxscore,L,,@,New England Patriots,7,23,21,29,241,2,0,2,8,8.6,7.8,72.4,120.0,36,162,4.5,0,3,3,2,2,2,100,7,13,0,0,34:05
3606,2017,8,ATL,Sun,October 29,boxscore,W,,@,New York Jets,25,20,18,29,246,2,0,1,8,8.8,8.2,62.1,112.1,32,140,4.4,0,4,4,1,1,5,214,5,14,0,0,28:19,8,Sun,October 29,boxscore,W,,@,New York Jets,25,20,26,33,236,2,0,3,21,7.8,6.6,78.8,116.7,22,43,2.0,0,2,4,2,2,5,262,5,15,1,1,31:41
3607,2017,9,ATL,Sun,November 5,boxscore,L,,@,Carolina Panthers,17,20,24,38,302,2,1,2,11,8.2,7.6,63.2,94.4,18,53,2.9,0,1,1,2,2,4,196,4,12,0,3,27:08,9,Sun,November 5,boxscore,L,,@,Carolina Panthers,17,20,13,24,129,0,0,1,8,5.7,5.2,54.2,69.6,38,201,5.3,2,2,2,2,2,5,249,4,13,1,2,32:52
3608,2017,10,ATL,Sun,November 12,boxscore,W,,,Dallas Cowboys,27,7,22,29,204,2,1,1,11,7.4,6.8,75.9,103.2,34,132,3.9,1,2,2,3,3,2,85,7,13,0,1,32:06,10,Sun,November 12,boxscore,W,,,Dallas Cowboys,27,7,20,30,126,0,0,8,50,5.9,3.3,66.7,75.1,21,107,5.1,1,0,1,1,1,4,171,5,11,0,1,27:54
3609,2017,11,ATL,Mon,November 20,boxscore,W,,@,Seattle Seahawks,34,31,19,27,190,2,0,1,5,7.2,6.8,70.4,114.7,30,89,3.0,1,2,2,4,4,3,116,9,14,0,0,30:21,11,Mon,November 20,boxscore,W,,@,Seattle Seahawks,34,31,27,43,224,2,1,3,30,5.9,4.9,62.8,81.9,23,136,5.9,1,3,4,2,2,1,43,5,12,1,2,29:39
3610,2017,12,ATL,Sun,November 26,boxscore,W,,,Tampa Bay Buccaneers,34,20,27,36,368,2,0,0,0,10.2,10.2,75.0,125.7,28,148,5.3,2,2,2,4,4,2,104,11,14,0,0,30:06,12,Sun,November 26,boxscore,W,,,Tampa Bay Buccaneers,34,20,27,44,279,0,0,1,4,6.4,6.2,61.4,79.6,23,94,4.1,2,2,2,2,2,3,160,4,11,1,2,29:54
3611,2017,13,ATL,Sun,December 3,boxscore,L,,,Minnesota Vikings,9,14,16,29,173,0,0,0,0,6.0,6.0,55.2,72.9,22,102,4.6,0,3,4,0,0,4,197,1,10,1,1,25:58,13,Sun,December 3,boxscore,L,,,Minnesota Vikings,9,14,25,30,207,2,0,2,20,7.6,6.5,83.3,117.6,31,105,3.4,0,0,0,2,2,5,225,6,12,0,0,34:02
3612,2017,14,ATL,Thu,December 7,boxscore,W,,,New Orleans Saints,20,17,15,27,211,1,3,1,10,8.2,7.5,55.6,53.7,37,132,3.6,1,2,2,2,2,2,83,7,12,0,0,34:41,14,Thu,December 7,boxscore,W,,,New Orleans Saints,20,17,26,35,256,2,1,2,15,7.7,6.9,74.3,101.6,15,50,3.3,0,1,1,2,2,5,208,3,10,1,1,25:19
3613,2017,15,ATL,Mon,December 18,boxscore,W,,@,Tampa Bay Buccaneers,24,21,17,31,209,1,0,1,3,6.8,6.5,54.8,86.6,35,201,5.7,1,1,2,3,3,4,161,9,15,0,0,33:15,15,Mon,December 18,boxscore,W,,@,Tampa Bay Buccaneers,24,21,27,35,289,3,0,2,10,8.5,7.8,77.1,129.3,18,84,4.7,0,0,1,3,3,4,191,4,8,0,0,26:45
3614,2017,16,ATL,Sun,December 24,boxscore,L,,@,New Orleans Saints,13,23,22,36,264,1,1,5,24,8.0,6.4,61.1,81.3,20,67,3.4,0,2,2,1,1,5,234,2,13,1,2,26:12,16,Sun,December 24,boxscore,L,,@,New Orleans Saints,13,23,21,28,229,1,1,1,10,8.5,7.9,75.0,95.7,31,86,2.8,1,3,3,2,2,6,268,3,13,1,1,33:48
3615,2017,17,ATL,Sun,December 31,boxscore,W,,,Carolina Panthers,22,10,28,45,311,1,0,1,6,7.0,6.8,62.2,90.1,26,60,2.3,0,5,5,1,1,5,233,6,16,0,0,34:42,17,Sun,December 31,boxscore,W,,,Carolina Panthers,22,10,14,34,161,1,3,2,19,5.3,4.5,41.2,29.2,24,87,3.6,0,1,1,1,1,7,329,5,15,1,1,25:18
4112,2018,1,ATL,Thu,September 6,boxscore,L,,@,Philadelphia Eagles,12,18,21,43,225,0,1,4,26,5.8,4.8,48.8,54.9,18,74,4.1,1,2,2,0,1,6,286,4,15,0,1,27:50,1,Thu,September 6,boxscore,L,,@,Philadelphia Eagles,12,18,20,35,119,0,1,2,13,3.8,3.2,57.1,52.0,27,113,4.2,2,1,1,1,1,6,313,8,16,0,0,32:10
4113,2018,2,ATL,Sun,September 16,boxscore,W,,,Carolina Panthers,31,24,23,28,272,2,1,0,0,9.7,9.7,82.1,116.1,32,170,5.3,2,1,1,4,4,4,179,6,11,0,0,29:42,2,Sun,September 16,boxscore,W,,,Carolina Panthers,31,24,32,45,318,3,1,2,17,7.4,6.8,71.1,103.7,18,121,6.7,0,1,1,3,3,4,191,5,11,1,1,30:18
4114,2018,3,ATL,Sun,September 23,boxscore,L,OT,,New Orleans Saints,37,43,26,35,359,5,0,3,15,10.7,9.4,74.3,146.3,22,48,2.2,0,0,0,3,3,6,216,4,11,0,0,29:20,3,Sun,September 23,boxscore,L,OT,,New Orleans Saints,37,43,39,49,391,3,0,1,5,8.1,7.8,79.6,120.3,27,143,5.3,2,3,3,4,4,4,202,7,14,1,1,37:45
4115,2018,4,ATL,Sun,September 30,boxscore,L,,,Cincinnati Bengals,36,37,29,39,403,3,0,3,16,10.7,9.6,74.4,132.7,24,92,3.8,1,3,3,3,3,1,41,11,15,0,1,29:22,4,Sun,September 30,boxscore,L,,,Cincinnati Bengals,36,37,29,41,308,3,1,3,29,8.2,7.0,70.7,106.6,23,99,4.3,2,1,1,4,4,2,31,7,12,2,2,30:38
