Season,Week,Tm_abb,Day,Date,W/L,OT,H/A,Opp_abb,Tm_score,Opp_score,O_P_Cmp,O_P_Att,O_P_Yds,O_P_TD,O_Int,O_Sk,O_Yds_lost_Sk,O_P_Y/A,O_P_NY/A,O_P_Cmp_pct,O_QBR,O_R_Att,O_R_Yds,O_R_Y/A,O_R_TD,FGM,FGA,XPM,XPA,Pnt,Pnt_Yds,O_3D_Conv,O_3D_Att,O_4D_Conv,O_4D_Att,O_ToP,D_P_Cmp,D_P_Att,D_P_Yds,D_P_TD,D_Int,D_Sk,D_Yds_lost_Sk,D_P_Y/A,D_P_NY/A,D_P_Cmp_pct,D_QBR,D_R_Att,D_R_Yds,D_R_Y/A,D_R_TD,D_3D_Conv,D_3D_Att,D_4D_Conv,D_4D_Att,D_ToP
2018,9,KAN,Sun,November 4,W,N,A,CLE,37,21,23,32,360,3,1,2,15,11.7,10.6,71.9,127.1,24,139,5.8,2,1,1,4,5,2,63,6,10,0,0,29:09,30,43,286,2,1,2,22,7.2,6.4,69.8,93.8,25,102,4.1,1,5,13,2,3,30:51
2018,10,KAN,Sun,November 11,W,N,H,CRD,26,14,21,28,212,2,0,5,37,8.9,6.4,75.0,119.9,23,118,5.1,1,2,2,2,2,5,233,4,11,0,0,28:13,22,39,166,1,2,5,42,5.3,3.8,56.4,54.0,25,94,3.8,1,7,14,1,2,31:47
2018,11,KAN,Mon,November 19,L,N,A,RAM,51,54,33,46,448,6,3,3,30,10.4,9.1,71.7,114.9,20,98,4.9,0,1,1,6,7,3,142,5,10,1,1,29:37,31,49,379,4,0,5,34,8.4,7.0,63.3,114.2,21,76,3.6,1,5,14,1,1,30:23
2018,13,KAN,Sun,December 2,W,N,A,RAI,40,33,23,38,295,4,0,0,0,7.8,7.8,60.5,120.0,30,174,5.8,1,2,2,4,5,3,123,6,13,1,1,29:14,29,38,271,3,0,3,14,7.5,6.6,76.3,121.7,28,171,6.1,1,9,12,0,0,30:46
2018,14,KAN,Sun,December 9,W,Y,H,RAV,27,24,35,53,348,2,1,3,29,7.1,6.2,66.0,89.2,27,94,3.5,1,2,4,3,3,3,111,6,16,3,3,37:00,13,26,127,2,0,2,20,5.7,4.5,50.0,89.7,40,194,4.9,1,5,12,1,3,31:27
2018,15,KAN,Thu,December 13,L,N,H,SDG,28,29,24,34,234,2,0,2,9,7.1,6.5,70.6,109.2,17,60,3.5,2,0,0,4,4,4,203,6,10,0,0,26:44,26,38,288,2,2,5,25,8.2,6.7,68.4,86.3,24,119,5.0,2,6,10,1,1,33:16
2018,16,KAN,Sun,December 23,L,N,A,SEA,31,38,23,40,265,3,0,1,8,6.8,6.5,57.5,102.6,19,154,8.1,0,3,3,2,2,3,144,5,12,1,1,24:58,18,29,254,3,0,3,17,9.3,7.9,62.1,124.8,43,210,4.9,2,7,14,0,0,35:02
2018,17,KAN,Sun,December 30,W,N,H,RAI,35,3,16,27,310,2,1,0,0,11.5,11.5,59.3,108.6,27,99,3.7,2,0,0,5,5,1,28,5,9,1,3,26:04,24,33,165,0,2,3,20,5.6,4.6,72.7,58.3,29,127,4.4,0,4,10,1,1,33:56
2019,1,KAN,Sun,September 8,W,N,A,JAX,40,26,25,34,378,3,0,0,0,11.1,11.1,73.5,139.1,26,113,4.3,1,4,4,4,4,1,51,5,10,0,0,31:15,27,33,347,3,1,1,3,10.6,10.2,81.8,128.2,16,81,5.1,0,5,10,0,0,28:45
2019,2,KAN,Sun,September 15,W,N,A,RAI,28,10,30,44,436,4,0,2,7,10.1,9.5,68.2,130.5,22,31,1.4,0,0,0,4,4,5,196,8,14,0,0,32:35,23,38,178,1,2,3,20,5.2,4.3,60.5,58.9,19,129,6.8,0,6,14,1,1,27:25
2019,3,KAN,Sun,September 22,W,N,H,RAV,33,28,27,37,363,3,0,1,11,10.1,9.6,73.0,130.8,25,140,5.6,1,2,2,3,4,2,88,5,9,0,1,27:16,22,43,249,0,0,3,18,6.2,5.4,51.2,68.8,32,203,6.3,4,5,13,3,4,32:44
2019,4,KAN,Sun,September 29,W,N,A,DET,34,30,24,42,315,0,0,0,0,7.5,7.5,57.1,81.0,25,123,4.9,3,2,3,4,4,2,91,4,9,1,1,26:05,21,34,261,3,0,4,30,8.6,6.9,61.8,115.0,35,186,5.3,0,5,13,0,0,33:55
2019,5,KAN,Sun,October 6,L,N,H,CLT,13,19,22,39,288,1,0,4,33,8.2,6.7,56.4,88.4,14,36,2.6,0,2,2,1,1,4,155,4,12,1,2,22:45,18,29,151,0,1,0,0,5.2,5.2,62.1,61.1,45,180,4.0,1,5,14,2,2,37:15
