Season,Week,Tm_abb,Day,Date,W/L,OT,H/A,Opp_abb,Tm_score,Opp_score,O_P_Cmp,O_P_Att,O_P_Yds,O_P_TD,O_Int,O_Sk,O_Yds_lost_Sk,O_P_Y/A,O_P_NY/A,O_P_Cmp_pct,O_QBR,O_R_Att,O_R_Yds,O_R_Y/A,O_R_TD,FGM,FGA,XPM,XPA,Pnt,Pnt_Yds,O_3D_Conv,O_3D_Att,O_4D_Conv,O_4D_Att,O_ToP,D_P_Cmp,D_P_Att,D_P_Yds,D_P_TD,D_Int,D_Sk,D_Yds_lost_Sk,D_P_Y/A,D_P_NY/A,D_P_Cmp_pct,D_QBR,D_R_Att,D_R_Yds,D_R_Y/A,D_R_TD,D_3D_Conv,D_3D_Att,D_4D_Conv,D_4D_Att,D_ToP
2015,12,BUF,Sun,November 29,L,N,A,KAN,22,30,21,38,286,3,0,1,5,7.7,7.3,55.3,105.8,28,129,4.6,0,1,1,1,2,3,119,5,12,0,1,30:32,19,30,255,2,0,1,0,8.5,8.2,63.3,112.5,27,158,5.9,1,6,13,0,0,29:28
2015,13,BUF,Sun,December 6,W,N,H,HTX,30,21,11,21,203,3,0,1,8,10.0,9.2,52.4,125.6,36,187,5.2,1,1,2,3,4,6,272,8,16,0,0,28:07,26,43,275,3,1,2,18,6.8,6.1,60.5,92.7,26,126,4.8,0,7,15,0,1,31:53
2015,14,BUF,Sun,December 13,L,N,A,PHI,20,23,19,36,260,1,1,1,8,7.4,7.0,52.8,73.8,32,152,4.8,1,2,2,2,2,7,315,6,16,0,0,35:02,23,38,232,1,1,1,15,6.5,5.9,60.5,75.8,34,116,3.4,1,9,18,0,0,24:58
2015,15,BUF,Sun,December 20,L,N,A,WAS,25,35,16,27,212,2,0,5,23,8.7,6.6,59.3,108.9,31,240,7.7,1,1,1,2,2,4,145,5,13,1,3,30:56,22,28,308,4,0,1,11,11.4,10.6,78.6,152.1,27,123,4.6,1,7,11,0,0,29:04
2015,16,BUF,Sun,December 27,W,N,H,DAL,16,6,13,18,172,0,1,3,7,9.9,8.2,72.2,78.9,40,236,5.9,2,1,1,1,2,3,143,6,14,0,1,31:30,13,31,186,0,1,0,0,6.0,6.0,41.9,48.6,25,121,4.8,0,7,14,0,0,28:30
2015,17,BUF,Sun,January 3,W,N,H,NYJ,22,17,18,28,182,0,0,2,0,6.5,6.1,64.3,82.7,43,113,2.6,2,3,3,1,2,5,243,9,20,2,2,39:13,16,37,178,2,3,1,3,4.9,4.7,43.2,42.4,17,122,7.2,0,3,11,0,0,20:47
2016,1,BUF,Sun,September 11,L,N,A,RAV,7,13,15,22,95,0,0,2,16,5.0,4.0,68.2,76.9,24,65,2.7,1,0,1,1,1,7,313,3,13,2,2,27:07,22,33,225,1,0,4,33,7.8,6.1,66.7,96.1,28,83,3.0,0,6,15,0,1,32:53
2016,2,BUF,Thu,September 15,L,N,H,NYJ,31,37,19,31,307,3,1,0,0,9.9,9.9,61.3,113.2,19,86,4.5,0,1,1,4,4,3,118,3,10,1,2,20:48,24,34,370,1,0,1,4,11.0,10.6,70.6,116.1,36,123,3.4,3,8,13,0,0,39:12
2016,3,BUF,Sun,September 25,W,N,H,CRD,33,18,14,25,89,0,1,4,30,4.8,3.1,56.0,46.9,32,208,6.5,3,2,2,3,4,5,178,4,13,0,0,26:00,26,50,260,0,4,5,27,5.7,4.7,52.0,33.7,22,88,4.0,2,5,15,0,1,34:00
2016,4,BUF,Sun,October 2,W,N,A,NWE,16,0,27,39,244,1,0,2,2,6.3,6.0,69.2,94.4,32,134,4.2,0,3,4,1,1,4,163,7,15,0,0,36:11,17,27,187,0,0,3,18,7.6,6.2,63.0,83.4,22,90,4.1,0,1,12,2,3,23:49
2016,5,BUF,Sun,October 9,W,N,A,RAM,30,19,12,23,112,2,0,2,12,5.4,4.5,52.2,94.8,27,193,7.1,1,1,1,3,4,6,276,4,12,0,0,24:26,21,31,243,0,2,4,28,8.7,6.9,67.7,64.3,29,102,3.5,1,4,12,0,2,35:34
2016,6,BUF,Sun,October 16,W,N,H,SFO,45,16,16,27,179,2,0,3,0,6.6,6.0,59.3,103.8,44,313,7.1,4,1,1,6,6,3,152,8,13,0,0,35:11,13,29,167,1,0,3,20,6.4,5.2,44.8,74.9,28,133,4.8,0,3,13,0,2,24:49
2016,7,BUF,Sun,October 23,L,N,A,MIA,25,28,14,28,200,1,0,4,21,7.9,6.3,50.0,85.4,22,67,3.0,2,1,1,2,2,7,316,3,13,0,0,22:58,15,25,198,1,0,1,6,8.2,7.6,60.0,98.4,42,256,6.1,2,5,12,0,0,37:02
2016,8,BUF,Sun,October 30,L,N,H,NWE,25,41,20,40,209,0,0,2,9,5.5,5.0,50.0,65.5,26,167,6.4,3,1,2,2,2,3,131,4,13,2,4,30:09,22,33,285,4,0,5,30,9.5,7.5,66.7,133.2,23,72,3.1,1,9,13,0,0,29:51
2016,9,BUF,Mon,November 7,L,N,A,SEA,25,31,27,39,263,1,1,5,26,7.4,6.0,69.2,85.7,38,162,4.3,2,1,2,2,2,3,98,12,17,0,1,40:17,20,26,245,2,0,4,37,10.8,8.2,76.9,131.1,12,33,2.8,2,2,7,0,0,19:43
2016,11,BUF,Sun,November 20,W,N,A,CIN,16,12,19,27,159,0,1,2,7,6.1,5.5,70.4,69.8,34,183,5.4,1,3,3,1,1,5,192,3,12,1,1,32:11,24,43,207,1,2,1,0,4.8,4.7,55.8,57.0,27,93,3.4,1,8,15,0,0,27:49
2016,12,BUF,Sun,November 27,W,N,H,JAX,28,21,12,18,151,1,0,5,15,9.2,6.6,66.7,111.1,29,153,5.3,3,0,0,2,3,6,264,5,12,1,1,26:25,13,26,118,2,0,2,8,4.8,4.2,50.0,88.3,37,183,4.9,1,8,15,0,1,33:35
2016,13,BUF,Sun,December 4,L,N,A,RAI,24,38,18,35,170,0,1,4,21,5.5,4.4,51.4,53.3,30,212,7.1,3,1,1,3,3,5,199,9,15,0,0,30:15,19,35,260,2,0,0,0,7.4,7.4,54.3,97.3,32,139,4.3,2,5,13,0,0,29:45
2016,14,BUF,Sun,December 11,L,N,H,PIT,20,27,15,25,208,2,1,5,20,9.1,6.9,60.0,96.7,18,67,3.7,1,0,0,2,3,6,270,3,9,0,0,21:19,17,31,220,0,3,0,0,7.1,7.1,54.8,37.8,42,240,5.7,3,6,14,1,1,38:41
2016,15,BUF,Sun,December 18,W,N,H,CLE,33,13,17,25,171,1,0,1,3,7.0,6.6,68.0,100.6,40,280,7.0,3,2,2,3,4,2,90,4,9,0,1,34:19,17,28,162,0,0,5,34,7.0,4.9,60.7,76.8,21,107,5.1,1,3,11,1,1,25:41
2016,16,BUF,Sat,December 24,L,Y,H,MIA,31,34,26,39,317,3,0,2,12,8.4,7.7,66.7,117.1,49,272,5.6,1,1,3,4,4,4,169,8,18,1,2,40:33,16,30,233,2,1,0,0,7.8,7.8,53.3,87.2,38,261,6.9,2,5,12,0,0,33:40
2016,17,BUF,Sun,January 1,L,N,A,NYJ,10,30,15,31,162,0,1,3,20,5.9,4.8,48.4,50.7,28,68,2.4,1,1,1,1,1,6,254,6,16,0,1,28:33,20,30,202,2,0,1,8,7.0,6.5,66.7,107.9,30,127,4.2,0,4,13,0,2,31:27
2017,1,BUF,Sun,September 10,W,N,H,NYJ,21,12,16,28,218,2,1,2,6,8.0,7.3,57.1,91.1,42,190,4.5,1,0,1,3,3,6,257,8,17,0,0,33:04,26,39,176,0,2,1,11,4.8,4.4,66.7,55.1,15,38,2.5,1,4,14,1,1,26:56
2017,2,BUF,Sun,September 17,L,N,A,CAR,3,9,17,25,107,0,0,3,18,5.0,3.8,68.0,76.6,23,69,3.0,0,1,1,0,0,6,297,4,13,0,2,21:07,20,32,178,0,0,6,50,7.1,4.7,62.5,77.3,28,77,2.8,0,7,16,0,0,38:53
2017,3,BUF,Sun,September 24,W,N,H,DEN,26,16,20,26,197,2,0,4,16,8.2,6.6,76.9,123.4,33,75,2.3,0,4,4,2,2,5,226,6,16,0,0,30:26,24,40,255,0,2,3,4,6.5,5.9,60.0,57.8,23,111,4.8,1,6,14,0,2,29:34
2017,4,BUF,Sun,October 1,W,N,A,ATL,23,17,12,20,164,1,0,3,18,9.1,7.1,60.0,102.9,36,117,3.3,0,3,3,2,2,4,189,6,13,0,0,28:45,24,42,242,1,2,1,0,5.8,5.6,57.1,61.8,29,147,5.1,1,5,13,1,2,31:15
2017,5,BUF,Sun,October 8,L,N,A,CIN,16,20,20,37,139,1,1,6,27,4.5,3.2,54.1,60.5,24,82,3.4,0,3,3,1,1,7,315,6,18,0,0,29:59,22,36,323,1,2,1,5,9.1,8.7,61.1,76.5,27,65,2.4,1,6,15,0,0,30:01
2017,7,BUF,Sun,October 22,W,N,H,TAM,30,27,20,33,261,1,0,1,7,8.1,7.7,60.6,95.6,33,173,5.2,2,3,4,3,3,2,101,10,16,0,0,26:50,32,44,378,3,1,1,6,8.7,8.4,72.7,111.7,25,69,2.8,0,6,11,0,0,33:10
2017,8,BUF,Sun,October 29,W,N,H,RAI,34,14,20,27,165,1,0,0,0,6.1,6.1,74.1,101.6,37,166,4.5,2,2,2,4,4,5,226,6,15,1,1,35:37,31,49,313,1,2,0,0,6.4,6.4,63.3,71.2,14,54,3.9,1,3,10,1,2,24:23
