Season,Week,Tm_abb,Day,Date,W/L,OT,H/A,Opp_abb,Tm_score,Opp_score,O_P_Cmp,O_P_Att,O_P_Yds,O_P_TD,O_Int,O_Sk,O_Yds_lost_Sk,O_P_Y/A,O_P_NY/A,O_P_Cmp_pct,O_QBR,O_R_Att,O_R_Yds,O_R_Y/A,O_R_TD,FGM,FGA,XPM,XPA,Pnt,Pnt_Yds,O_3D_Conv,O_3D_Att,O_4D_Conv,O_4D_Att,O_ToP,D_P_Cmp,D_P_Att,D_P_Yds,D_P_TD,D_Int,D_Sk,D_Yds_lost_Sk,D_P_Y/A,D_P_NY/A,D_P_Cmp_pct,D_QBR,D_R_Att,D_R_Yds,D_R_Y/A,D_R_TD,D_3D_Conv,D_3D_Att,D_4D_Conv,D_4D_Att,D_ToP
2020,7,PHI,Thu,October 22,W,N,H,NYG,22,21,25,43,346,2,1,3,13,8.3,7.5,58.1,89.9,26,96,3.7,1,1,2,1,1,5,255,4,13,1,2,32:38,20,30,165,2,1,3,22,6.2,5.0,66.7,88.9,22,160,7.3,1,3,10,0,0,27:22
2020,8,PHI,Sun,November 1,W,N,H,DAL,23,9,16,28,103,2,2,4,29,4.7,3.2,57.1,59.1,26,119,4.6,0,0,0,1,1,2,83,3,8,0,3,27:10,21,40,132,0,0,4,48,4.5,3.0,52.5,59.6,35,133,3.8,0,4,16,2,4,32:50
2020,10,PHI,Sun,November 15,L,N,A,NYG,17,27,21,37,190,0,0,3,18,5.6,4.8,56.8,70.8,23,156,6.8,2,1,1,0,0,5,236,0,9,1,3,28:17,21,28,231,0,0,3,13,8.7,7.5,75.0,99.0,36,151,4.2,3,5,14,1,2,31:43
2020,11,PHI,Sun,November 22,L,N,A,CLE,17,22,21,35,209,2,2,5,26,6.7,5.2,60.0,72.2,25,106,4.2,0,1,1,2,2,6,249,2,12,2,2,28:16,12,22,187,0,0,3,17,9.3,7.5,54.5,83.0,40,137,3.4,1,4,14,0,2,31:44
2020,12,PHI,Mon,November 30,L,N,H,SEA,17,23,26,46,180,2,1,6,41,4.8,3.5,56.5,70.9,14,70,5.0,0,1,1,0,1,5,245,8,17,0,3,27:03,22,31,225,1,0,2,5,7.4,6.8,71.0,102.2,30,76,2.5,1,2,10,0,2,32:57
2020,13,PHI,Sun,December 6,L,N,A,GNB,16,30,11,27,161,1,1,7,27,7.0,4.7,40.7,57.8,25,117,4.7,0,1,1,1,2,5,211,4,13,1,1,28:21,25,34,288,3,0,2,7,8.7,8.0,73.5,128.1,25,149,6.0,1,5,12,1,1,31:39
2020,14,PHI,Sun,December 13,W,N,H,NOR,24,21,17,30,167,1,0,0,0,5.6,5.6,56.7,83.6,36,246,6.8,2,1,2,3,3,3,140,4,13,2,4,30:16,28,38,262,2,1,5,29,7.7,6.1,73.7,98.8,20,96,4.8,1,5,12,0,1,29:44
2020,15,PHI,Sun,December 20,L,N,A,CRD,26,33,24,44,305,3,0,6,33,7.7,6.1,54.5,99.1,29,117,4.0,1,0,0,2,2,6,192,6,18,3,4,32:13,28,37,423,3,1,1,9,11.7,11.1,75.7,128.5,30,103,3.4,1,3,10,1,2,27:47
2020,16,PHI,Sun,December 27,L,N,A,DAL,17,37,21,39,326,1,2,3,16,8.8,7.8,53.8,69.0,29,151,5.2,1,1,1,2,2,5,183,7,17,1,2,29:22,22,30,362,3,1,2,15,12.6,11.3,73.3,132.9,34,151,4.4,1,6,13,0,0,30:38
2020,17,PHI,Sun,January 3,L,N,H,WAS,14,20,13,33,98,0,2,3,21,3.6,2.7,39.4,22.2,29,118,4.1,2,0,0,2,2,5,226,5,14,1,2,29:12,22,32,145,2,2,3,17,5.1,4.1,68.8,73.0,27,103,3.8,0,6,15,0,0,30:48
