Season,Week,Tm_abb,Day,Date,W/L,OT,H/A,Opp_abb,Tm_score,Opp_score,O_P_Cmp,O_P_Att,O_P_Yds,O_P_TD,O_Int,O_Sk,O_Yds_lost_Sk,O_P_Y/A,O_P_NY/A,O_P_Cmp_pct,O_QBR,O_R_Att,O_R_Yds,O_R_Y/A,O_R_TD,FGM,FGA,XPM,XPA,Pnt,Pnt_Yds,O_3D_Conv,O_3D_Att,O_4D_Conv,O_4D_Att,O_ToP,D_P_Cmp,D_P_Att,D_P_Yds,D_P_TD,D_Int,D_Sk,D_Yds_lost_Sk,D_P_Y/A,D_P_NY/A,D_P_Cmp_pct,D_QBR,D_R_Att,D_R_Yds,D_R_Y/A,D_R_TD,D_3D_Conv,D_3D_Att,D_4D_Conv,D_4D_Att,D_ToP
2017,13,MIN,Sun,December 3,W,N,A,ATL,14,9,25,30,207,2,0,2,20,7.6,6.5,83.3,117.6,31,105,3.4,0,0,0,2,2,5,225,6,12,0,0,34:02,16,29,173,0,0,0,0,6.0,6.0,55.2,72.9,22,102,4.6,0,1,10,1,1,25:58
2017,14,MIN,Sun,December 10,L,N,A,CAR,24,31,27,44,256,2,2,6,24,6.4,5.1,61.4,73.7,21,100,4.8,0,3,4,1,1,3,131,7,15,0,1,28:42,13,25,129,1,1,2,8,5.5,4.8,52.0,63.6,36,216,6.0,3,5,15,0,0,31:18
2017,15,MIN,Sun,December 17,W,N,H,CIN,34,7,20,25,222,2,1,2,14,9.4,8.2,80.0,113.7,34,124,3.6,1,2,2,4,4,5,217,4,12,0,0,35:52,14,28,115,0,2,3,17,4.7,3.7,50.0,31.1,20,46,2.3,1,1,13,1,3,24:08
2017,16,MIN,Sat,December 23,W,N,A,GNB,16,0,14,25,124,1,0,3,15,5.6,4.4,56.0,82.7,33,112,3.4,0,3,3,1,1,7,277,4,15,0,0,31:37,17,40,126,0,2,1,4,3.3,3.1,42.5,29.8,24,113,4.7,0,4,15,0,4,28:23
2017,17,MIN,Sun,December 31,W,N,H,CHI,23,10,21,29,180,1,0,2,9,6.5,5.8,72.4,99.8,36,147,4.1,2,0,1,3,3,8,358,5,13,0,0,35:55,20,37,171,0,0,1,7,4.8,4.5,54.1,66.4,15,30,2.0,0,1,12,0,2,24:05
2018,1,MIN,Sun,September 9,W,N,H,SFO,24,16,20,36,227,2,0,3,17,6.8,5.8,55.6,93.2,32,116,3.6,0,1,1,3,3,6,230,7,17,0,1,31:09,15,33,237,1,3,3,24,7.9,6.6,45.5,42.1,25,90,3.6,0,5,13,0,0,28:51
2018,2,MIN,Sun,September 16,T,Y,A,GNB,29,29,35,48,412,4,1,2,13,8.9,8.2,72.9,117.7,18,68,3.8,0,0,3,3,3,5,204,7,14,0,0,31:52,30,42,253,1,0,4,28,6.7,5.5,71.4,94.6,24,98,4.1,0,4,13,0,0,38:08
2018,3,MIN,Sun,September 23,L,N,H,BUF,6,27,40,55,278,1,1,4,18,5.4,4.7,72.7,82.2,6,14,2.3,0,0,0,0,0,5,259,5,14,0,1,24:15,15,22,164,1,0,3,32,8.9,6.6,68.2,105.1,38,128,3.4,2,4,13,1,1,35:45
2018,4,MIN,Thu,September 27,L,N,A,RAM,31,38,36,50,392,3,0,4,30,8.4,7.3,72.0,114.7,17,54,3.2,0,3,3,2,2,4,159,8,16,2,2,32:14,26,34,456,5,0,1,9,13.7,13.0,76.5,157.5,20,100,5.0,0,1,6,0,1,27:46
2018,5,MIN,Sun,October 7,W,N,A,PHI,23,21,30,37,298,1,0,1,3,8.1,7.8,81.1,109.2,23,77,3.3,0,3,5,2,2,2,78,4,11,0,0,32:47,24,35,283,2,0,3,28,8.9,7.4,68.6,112.0,17,81,4.8,0,2,9,1,1,27:13
